tool,dimension,dimension_score,metric,raw_value,normalized_value,weight,contribution
Biosaur,compatibility,0.0,has_workflow_support,False,0.0,0.34142426786507973,0.0
Biosaur,compatibility,0.0,has_distribution_support,False,0.0,0.6585757321349203,0.0
Biosaur,fairness,0.0,license,,,0.0,0.0
Biosaur,fairness,0.0,repository,,,0.0,0.0
Biosaur,fairness,0.0,registry,,,0.0,0.0
Biosaur,fairness,0.0,citation,,,0.0,0.0
Biosaur,fairness,0.0,checklist,,,0.0,0.0
Biosaur,fairness,0.0,publication_open_access,False,0.0,1.0,0.0
Biosaur,maintainability,0.70407706903,nloc_per_file,250.57,0.74943,0.342201,0.25645569543
Biosaur,maintainability,0.70407706903,avg_ccn,6.56,0.38222222222222224,0.324063,0.12386408
Biosaur,maintainability,0.70407706903,duplicate_rate,2.99,0.9701,0.333736,0.32375729359999994
Biosaur,sustainability,0.33317082681485094,avg_issue_close_time_days,0.7887384259259259,0.9912362397119342,0.199091,0.19734621420048867
Biosaur,sustainability,0.33317082681485094,num_open_issues,1,0.995,0.127273,0.126636635
Biosaur,sustainability,0.33317082681485094,days_since_last_commit,1611,0.0,0.114545,0.0
Biosaur,sustainability,0.33317082681485094,inverse_simpson_index,1.7219130696345315,0.03799542471760692,0.241818,0.00918797761436227
Biosaur,sustainability,0.33317082681485094,has_releases,False,0.0,0.149091,0.0
Biosaur,sustainability,0.33317082681485094,has_contribution_guidelines,False,0.0,0.168182,0.0
Biosaur,security,0.47669736382597355,default_branch_protected,True,1.0,0.47669736382597355,0.47669736382597355
Biosaur,security,0.47669736382597355,has_security_policy,False,0.0,0.2996011877543224,0.0
Biosaur,security,0.47669736382597355,gitignore_present,False,0.0,0.22370144841970407,0.0
Biosaur,security,0.47669736382597355,security_updates,,,0.0,0.0
Biosaur,security,0.47669736382597355,secret_scanning,,,0.0,0.0
Biosaur,scientific_impact,0.31563126599323593,fwci,,,0.0,0.0
Biosaur,scientific_impact,0.31563126599323593,citation_count,23,0.5992591196328295,0.42010770929155566,0.2517533760210223
Biosaur,scientific_impact,0.31563126599323593,star_count,15,0.15,0.32315947255229943,0.04847392088284491
Biosaur,scientific_impact,0.31563126599323593,fork_count,6,0.06,0.2567328181561449,0.015403969089368693
Biosaur,scientific_impact,0.31563126599323593,altmetric_score,,,0.0,0.0
kboolnet,compatibility,0.0,input_formats,,,0.0,0.0
kboolnet,compatibility,0.0,output_formats,,,0.0,0.0
kboolnet,compatibility,0.0,has_workflow_support,False,0.0,0.34142426786507973,0.0
kboolnet,compatibility,0.0,has_distribution_support,False,0.0,0.6585757321349203,0.0
kboolnet,fairness,1.0,license,,,0.0,0.0
kboolnet,fairness,1.0,repository,,,0.0,0.0
kboolnet,fairness,1.0,registry,,,0.0,0.0
kboolnet,fairness,1.0,citation,,,0.0,0.0
kboolnet,fairness,1.0,checklist,,,0.0,0.0
kboolnet,fairness,1.0,publication_open_access,True,1.0,1.0,1.0
kboolnet,maintainability,0.7892366998699999,nloc_per_file,38.13,0.96187,0.342201,0.32915287587
kboolnet,maintainability,0.7892366998699999,avg_ccn,5.3,0.5222222222222223,0.324063,0.1692329
kboolnet,maintainability,0.7892366998699999,duplicate_rate,12.85,0.8714999999999999,0.333736,0.29085092399999996
kboolnet,sustainability,0.16167040596754254,avg_issue_close_time_days,,,0.0,0.0
kboolnet,sustainability,0.16167040596754254,num_open_issues,0,1.0,0.15891068773106556,0.15891068773106556
kboolnet,sustainability,0.16167040596754254,days_since_last_commit,1247,0.0,0.14301874495104935,0.0
kboolnet,sustainability,0.16167040596754254,inverse_simpson_index,1.1736652370299654,0.009140275633156072,0.301929432682115,0.002759718236476972
kboolnet,sustainability,0.16167040596754254,has_releases,False,0.0,0.18615223452352264,0.0
kboolnet,sustainability,0.16167040596754254,has_contribution_guidelines,False,0.0,0.20998890011224747,0.0
kboolnet,security,0.0,default_branch_protected,False,0.0,0.47669736382597355,0.0
kboolnet,security,0.0,has_security_policy,False,0.0,0.2996011877543224,0.0
kboolnet,security,0.0,gitignore_present,False,0.0,0.22370144841970407,0.0
kboolnet,security,0.0,security_updates,,,0.0,0.0
kboolnet,security,0.0,secret_scanning,,,0.0,0.0
kboolnet,scientific_impact,0.0902594952504482,fwci,,,0.0,0.0
kboolnet,scientific_impact,0.0902594952504482,citation_count,2,0.2071561616226558,0.42010770929155566,0.0870279005249252
kboolnet,scientific_impact,0.0902594952504482,star_count,1,0.01,0.32315947255229943,0.0032315947255229945
kboolnet,scientific_impact,0.0902594952504482,fork_count,0,0.0,0.2567328181561449,0.0
kboolnet,scientific_impact,0.0902594952504482,altmetric_score,,,0.0,0.0
EyeLoop,compatibility,0.0,input_formats,,,0.0,0.0
EyeLoop,compatibility,0.0,output_formats,,,0.0,0.0
EyeLoop,compatibility,0.0,has_workflow_support,False,0.0,0.34142426786507973,0.0
EyeLoop,compatibility,0.0,has_distribution_support,False,0.0,0.6585757321349203,0.0
EyeLoop,fairness,1.0,license,,,0.0,0.0
EyeLoop,fairness,1.0,repository,,,0.0,0.0
EyeLoop,fairness,1.0,registry,,,0.0,0.0
EyeLoop,fairness,1.0,citation,,,0.0,0.0
EyeLoop,fairness,1.0,checklist,,,0.0,0.0
EyeLoop,fairness,1.0,publication_open_access,True,1.0,1.0,1.0
EyeLoop,maintainability,0.9271366250099999,nloc_per_file,49.79,0.95021,0.342201,0.32516281221
EyeLoop,maintainability,0.9271366250099999,avg_ccn,2.34,0.8511111111111112,0.324063,0.27581362
EyeLoop,maintainability,0.9271366250099999,duplicate_rate,2.27,0.9773,0.333736,0.32616019279999997
EyeLoop,sustainability,0.26125959281459127,avg_issue_close_time_days,31.924885620915035,0.6452790486564997,0.199091,0.12846925107607116
EyeLoop,sustainability,0.26125959281459127,num_open_issues,9,0.955,0.127273,0.121545715
EyeLoop,sustainability,0.26125959281459127,days_since_last_commit,1435,0.0,0.114545,0.0
EyeLoop,sustainability,0.26125959281459127,inverse_simpson_index,1.8835070508890248,0.04650037109942236,0.241818,0.011244626738520115
EyeLoop,sustainability,0.26125959281459127,has_releases,False,0.0,0.149091,0.0
EyeLoop,sustainability,0.26125959281459127,has_contribution_guidelines,False,0.0,0.168182,0.0
EyeLoop,security,0.0,default_branch_protected,False,0.0,0.47669736382597355,0.0
EyeLoop,security,0.0,has_security_policy,False,0.0,0.2996011877543224,0.0
EyeLoop,security,0.0,gitignore_present,False,0.0,0.22370144841970407,0.0
EyeLoop,security,0.0,security_updates,,,0.0,0.0
EyeLoop,security,0.0,secret_scanning,,,0.0,0.0
EyeLoop,scientific_impact,0.6203914134703499,fwci,,,0.0,0.0
EyeLoop,scientific_impact,0.6203914134703499,citation_count,3,0.26140197200678245,0.42010770929155566,0.10981698366406473
EyeLoop,scientific_impact,0.6203914134703499,star_count,521,1.0,0.32315947255229943,0.32315947255229943
EyeLoop,scientific_impact,0.6203914134703499,fork_count,73,0.73,0.2567328181561449,0.18741495725398577
EyeLoop,scientific_impact,0.6203914134703499,altmetric_score,,,0.0,0.0
pyCancerSig,compatibility,0.0,input_formats,,,0.0,0.0
pyCancerSig,compatibility,0.0,output_formats,,,0.0,0.0
pyCancerSig,compatibility,0.0,has_workflow_support,False,0.0,0.34142426786507973,0.0
pyCancerSig,compatibility,0.0,has_distribution_support,False,0.0,0.6585757321349203,0.0
pyCancerSig,fairness,1.0,license,,,0.0,0.0
pyCancerSig,fairness,1.0,repository,,,0.0,0.0
pyCancerSig,fairness,1.0,registry,,,0.0,0.0
pyCancerSig,fairness,1.0,citation,,,0.0,0.0
pyCancerSig,fairness,1.0,checklist,,,0.0,0.0
pyCancerSig,fairness,1.0,publication_open_access,True,1.0,1.0,1.0
pyCancerSig,maintainability,0.87821997442,nloc_per_file,82.38,0.91762,0.342201,0.31401048162
pyCancerSig,maintainability,0.87821997442,avg_ccn,2.74,0.8066666666666666,0.324063,0.26141082
pyCancerSig,maintainability,0.87821997442,duplicate_rate,9.27,0.9073,0.333736,0.3027986728
pyCancerSig,sustainability,0.125363905,avg_issue_close_time_days,130.50274305555556,0.0,0.199091,0.0
pyCancerSig,sustainability,0.125363905,num_open_issues,3,0.985,0.127273,0.125363905
pyCancerSig,sustainability,0.125363905,days_since_last_commit,2410,0.0,0.114545,0.0
pyCancerSig,sustainability,0.125363905,inverse_simpson_index,1.0,0.0,0.241818,0.0
pyCancerSig,sustainability,0.125363905,has_releases,False,0.0,0.149091,0.0
pyCancerSig,sustainability,0.125363905,has_contribution_guidelines,False,0.0,0.168182,0.0
pyCancerSig,security,0.0,default_branch_protected,False,0.0,0.47669736382597355,0.0
pyCancerSig,security,0.0,has_security_policy,False,0.0,0.2996011877543224,0.0
pyCancerSig,security,0.0,gitignore_present,False,0.0,0.22370144841970407,0.0
pyCancerSig,security,0.0,security_updates,,,0.0,0.0
pyCancerSig,security,0.0,secret_scanning,,,0.0,0.0
pyCancerSig,scientific_impact,0.16646061707321844,fwci,,,0.0,0.0
pyCancerSig,scientific_impact,0.16646061707321844,citation_count,5,0.337857147626047,0.42010770929155566,0.14193639235695757
pyCancerSig,scientific_impact,0.16646061707321844,star_count,6,0.06,0.32315947255229943,0.019389568353137966
pyCancerSig,scientific_impact,0.16646061707321844,fork_count,2,0.02,0.2567328181561449,0.0051346563631228985
pyCancerSig,scientific_impact,0.16646061707321844,altmetric_score,,,0.0,0.0
Columba,compatibility,0.0,input_formats,,,0.0,0.0
Columba,compatibility,0.0,output_formats,,,0.0,0.0
Columba,compatibility,0.0,has_workflow_support,False,0.0,0.34142426786507973,0.0
Columba,compatibility,0.0,has_distribution_support,False,0.0,0.6585757321349203,0.0
Columba,fairness,1.0,license,,,0.0,0.0
Columba,fairness,1.0,repository,,,0.0,0.0
Columba,fairness,1.0,registry,,,0.0,0.0
Columba,fairness,1.0,citation,,,0.0,0.0
Columba,fairness,1.0,checklist,,,0.0,0.0
Columba,fairness,1.0,publication_open_access,True,1.0,1.0,1.0
Columba,maintainability,0.84643155838,nloc_per_file,268.02,0.7319800000000001,0.342201,0.25048428798
Columba,maintainability,0.84643155838,avg_ccn,2.36,0.8488888888888889,0.324063,0.27509348
Columba,maintainability,0.84643155838,duplicate_rate,3.86,0.9614,0.333736,0.3208537904
Columba,sustainability,0.12735573232801922,avg_issue_close_time_days,188.90284722222225,0.0,0.199091,0.0
Columba,sustainability,0.12735573232801922,num_open_issues,2,0.99,0.127273,0.12600027
Columba,sustainability,0.12735573232801922,days_since_last_commit,253,0.0,0.114545,0.0
Columba,sustainability,0.12735573232801922,inverse_simpson_index,1.1065006915629323,0.005605299555943805,0.241818,0.0013554623280192192
Columba,sustainability,0.12735573232801922,has_releases,False,0.0,0.149091,0.0
Columba,sustainability,0.12735573232801922,has_contribution_guidelines,False,0.0,0.168182,0.0
Columba,security,0.0,default_branch_protected,False,0.0,0.47669736382597355,0.0
Columba,security,0.0,has_security_policy,False,0.0,0.2996011877543224,0.0
Columba,security,0.0,gitignore_present,False,0.0,0.22370144841970407,0.0
Columba,security,0.0,security_updates,,,0.0,0.0
Columba,security,0.0,secret_scanning,,,0.0,0.0
Columba,scientific_impact,0.2570616574731572,fwci,,,0.0,0.0
Columba,scientific_impact,0.2570616574731572,citation_count,10,0.4521511235672025,0.42010770929155566,0.18995217277542056
Columba,scientific_impact,0.2570616574731572,star_count,16,0.16,0.32315947255229943,0.05170551560836791
Columba,scientific_impact,0.2570616574731572,fork_count,6,0.06,0.2567328181561449,0.015403969089368693
Columba,scientific_impact,0.2570616574731572,altmetric_score,,,0.0,0.0
SpecieScan,compatibility,0.0,input_formats,,,0.0,0.0
SpecieScan,compatibility,0.0,output_formats,,,0.0,0.0
SpecieScan,compatibility,0.0,has_workflow_support,False,0.0,0.34142426786507973,0.0
SpecieScan,compatibility,0.0,has_distribution_support,False,0.0,0.6585757321349203,0.0
SpecieScan,fairness,1.0,license,,,0.0,0.0
SpecieScan,fairness,1.0,repository,,,0.0,0.0
SpecieScan,fairness,1.0,registry,,,0.0,0.0
SpecieScan,fairness,1.0,citation,,,0.0,0.0
SpecieScan,fairness,1.0,checklist,,,0.0,0.0
SpecieScan,fairness,1.0,publication_open_access,True,1.0,1.0,1.0
SpecieScan,maintainability,1.0,nloc_per_file,0.0,1.0,0.342201,0.342201
SpecieScan,maintainability,1.0,avg_ccn,0.0,1.0,0.324063,0.324063
SpecieScan,maintainability,1.0,duplicate_rate,0.0,1.0,0.333736,0.333736
SpecieScan,sustainability,0.32145585800733023,avg_issue_close_time_days,1.9310763888888889,0.9785435956790124,0.199091,0.19481922300733023
SpecieScan,sustainability,0.32145585800733023,num_open_issues,1,0.995,0.127273,0.126636635
SpecieScan,sustainability,0.32145585800733023,days_since_last_commit,776,0.0,0.114545,0.0
SpecieScan,sustainability,0.32145585800733023,inverse_simpson_index,1.0,0.0,0.241818,0.0
SpecieScan,sustainability,0.32145585800733023,has_releases,False,0.0,0.149091,0.0
SpecieScan,sustainability,0.32145585800733023,has_contribution_guidelines,False,0.0,0.168182,0.0
SpecieScan,security,0.0,default_branch_protected,False,0.0,0.47669736382597355,0.0
SpecieScan,security,0.0,has_security_policy,False,0.0,0.2996011877543224,0.0
SpecieScan,security,0.0,gitignore_present,False,0.0,0.22370144841970407,0.0
SpecieScan,security,0.0,security_updates,,,0.0,0.0
SpecieScan,security,0.0,secret_scanning,,,0.0,0.0
SpecieScan,scientific_impact,0.20504321521715727,fwci,,,0.0,0.0
SpecieScan,scientific_impact,0.20504321521715727,citation_count,8,0.41431232324531164,0.42010770929155566,0.1740558010498504
SpecieScan,scientific_impact,0.20504321521715727,star_count,8,0.08,0.32315947255229943,0.025852757804183956
SpecieScan,scientific_impact,0.20504321521715727,fork_count,2,0.02,0.2567328181561449,0.0051346563631228985
SpecieScan,scientific_impact,0.20504321521715727,altmetric_score,,,0.0,0.0
Peptimetric,compatibility,0.0,input_formats,,,0.0,0.0
Peptimetric,compatibility,0.0,output_formats,,,0.0,0.0
Peptimetric,compatibility,0.0,has_workflow_support,False,0.0,0.34142426786507973,0.0
Peptimetric,compatibility,0.0,has_distribution_support,False,0.0,0.6585757321349203,0.0
Peptimetric,fairness,1.0,license,,,0.0,0.0
Peptimetric,fairness,1.0,repository,,,0.0,0.0
Peptimetric,fairness,1.0,registry,,,0.0,0.0
Peptimetric,fairness,1.0,citation,,,0.0,0.0
Peptimetric,fairness,1.0,checklist,,,0.0,0.0
Peptimetric,fairness,1.0,publication_open_access,True,1.0,1.0,1.0
Peptimetric,maintainability,0.61034888387,nloc_per_file,267.33,0.73267,0.342201,0.25072040667
Peptimetric,maintainability,0.61034888387,avg_ccn,7.29,0.3011111111111111,0.324063,0.09757897
Peptimetric,maintainability,0.61034888387,duplicate_rate,21.48,0.7852,0.333736,0.2620495072
Peptimetric,sustainability,0.17028050075869505,avg_issue_close_time_days,,,0.0,0.0
Peptimetric,sustainability,0.17028050075869505,num_open_issues,0,1.0,0.15891068773106556,0.15891068773106556
Peptimetric,sustainability,0.17028050075869505,days_since_last_commit,1352,0.0,0.14301874495104935,0.0
Peptimetric,sustainability,0.17028050075869505,inverse_simpson_index,1.7154865479855443,0.03765718673608128,0.301929432682115,0.011369813027629487
Peptimetric,sustainability,0.17028050075869505,has_releases,False,0.0,0.18615223452352264,0.0
Peptimetric,sustainability,0.17028050075869505,has_contribution_guidelines,False,0.0,0.20998890011224747,0.0
Peptimetric,security,0.0,default_branch_protected,False,0.0,0.47669736382597355,0.0
Peptimetric,security,0.0,has_security_policy,False,0.0,0.2996011877543224,0.0
Peptimetric,security,0.0,gitignore_present,False,0.0,0.22370144841970407,0.0
Peptimetric,security,0.0,security_updates,,,0.0,0.0
Peptimetric,security,0.0,secret_scanning,,,0.0,0.0
Peptimetric,scientific_impact,0.02129262999073787,fwci,,,0.0,0.0
Peptimetric,scientific_impact,0.02129262999073787,citation_count,0,0.0,0.42010770929155566,0.0
Peptimetric,scientific_impact,0.02129262999073787,star_count,5,0.05,0.32315947255229943,0.016157973627614973
Peptimetric,scientific_impact,0.02129262999073787,fork_count,2,0.02,0.2567328181561449,0.0051346563631228985
Peptimetric,scientific_impact,0.02129262999073787,altmetric_score,,,0.0,0.0
SUBATOMIC,compatibility,0.0,input_formats,,,0.0,0.0
SUBATOMIC,compatibility,0.0,output_formats,,,0.0,0.0
SUBATOMIC,compatibility,0.0,has_workflow_support,False,0.0,0.34142426786507973,0.0
SUBATOMIC,compatibility,0.0,has_distribution_support,False,0.0,0.6585757321349203,0.0
SUBATOMIC,fairness,1.0,license,,,0.0,0.0
SUBATOMIC,fairness,1.0,repository,,,0.0,0.0
SUBATOMIC,fairness,1.0,registry,,,0.0,0.0
SUBATOMIC,fairness,1.0,citation,,,0.0,0.0
SUBATOMIC,fairness,1.0,checklist,,,0.0,0.0
SUBATOMIC,fairness,1.0,publication_open_access,True,1.0,1.0,1.0
SUBATOMIC,maintainability,0.73950637809,nloc_per_file,104.31,0.89569,0.342201,0.30650601368999997
SUBATOMIC,maintainability,0.73950637809,avg_ccn,5.37,0.5144444444444445,0.324063,0.16671241
SUBATOMIC,maintainability,0.73950637809,duplicate_rate,20.21,0.7979,0.333736,0.2662879544
SUBATOMIC,sustainability,0.17416606959289874,avg_issue_close_time_days,,,0.0,0.0
SUBATOMIC,sustainability,0.17416606959289874,num_open_issues,0,1.0,0.15891068773106556,0.15891068773106556
SUBATOMIC,sustainability,0.17416606959289874,days_since_last_commit,311,0.0,0.14301874495104935,0.0
SUBATOMIC,sustainability,0.17416606959289874,inverse_simpson_index,1.96,0.05052631578947368,0.301929432682115,0.015255381861833178
SUBATOMIC,sustainability,0.17416606959289874,has_releases,False,0.0,0.18615223452352264,0.0
SUBATOMIC,sustainability,0.17416606959289874,has_contribution_guidelines,False,0.0,0.20998890011224747,0.0
SUBATOMIC,security,0.0,default_branch_protected,False,0.0,0.47669736382597355,0.0
SUBATOMIC,security,0.0,has_security_policy,False,0.0,0.2996011877543224,0.0
SUBATOMIC,security,0.0,gitignore_present,False,0.0,0.22370144841970407,0.0
SUBATOMIC,security,0.0,security_updates,,,0.0,0.0
SUBATOMIC,security,0.0,secret_scanning,,,0.0,0.0
SUBATOMIC,scientific_impact,0.16455755543561854,fwci,,,0.0,0.0
SUBATOMIC,scientific_impact,0.16455755543561854,citation_count,5,0.337857147626047,0.42010770929155566,0.14193639235695757
SUBATOMIC,scientific_impact,0.16455755543561854,star_count,7,0.07,0.32315947255229943,0.022621163078660963
SUBATOMIC,scientific_impact,0.16455755543561854,fork_count,0,0.0,0.2567328181561449,0.0
SUBATOMIC,scientific_impact,0.16455755543561854,altmetric_score,,,0.0,0.0
MP-Net,compatibility,0.0,input_formats,,,0.0,0.0
MP-Net,compatibility,0.0,output_formats,,,0.0,0.0
MP-Net,compatibility,0.0,has_workflow_support,False,0.0,0.34142426786507973,0.0
MP-Net,compatibility,0.0,has_distribution_support,False,0.0,0.6585757321349203,0.0
MP-Net,fairness,1.0,license,,,0.0,0.0
MP-Net,fairness,1.0,repository,,,0.0,0.0
MP-Net,fairness,1.0,registry,,,0.0,0.0
MP-Net,fairness,1.0,citation,,,0.0,0.0
MP-Net,fairness,1.0,checklist,,,0.0,0.0
MP-Net,fairness,1.0,publication_open_access,True,1.0,1.0,1.0
MP-Net,maintainability,0.85618590022,nloc_per_file,44.18,0.95582,0.342201,0.32708255981999995
MP-Net,maintainability,0.85618590022,avg_ccn,2.27,0.8588888888888889,0.324063,0.27833411
MP-Net,maintainability,0.85618590022,duplicate_rate,24.86,0.7514000000000001,0.333736,0.2507692304
MP-Net,sustainability,0.161863853572154,avg_issue_close_time_days,,,0.0,0.0
MP-Net,sustainability,0.161863853572154,num_open_issues,0,1.0,0.15891068773106556,0.15891068773106556
MP-Net,sustainability,0.161863853572154,days_since_last_commit,1401,0.0,0.14301874495104935,0.0
MP-Net,sustainability,0.161863853572154,inverse_simpson_index,1.1858386262055989,0.009780980326610468,0.301929432682115,0.002953165841088426
MP-Net,sustainability,0.161863853572154,has_releases,False,0.0,0.18615223452352264,0.0
MP-Net,sustainability,0.161863853572154,has_contribution_guidelines,False,0.0,0.20998890011224747,0.0
MP-Net,security,0.0,default_branch_protected,False,0.0,0.47669736382597355,0.0
MP-Net,security,0.0,has_security_policy,False,0.0,0.2996011877543224,0.0
MP-Net,security,0.0,gitignore_present,False,0.0,0.22370144841970407,0.0
MP-Net,security,0.0,security_updates,,,0.0,0.0
MP-Net,security,0.0,secret_scanning,,,0.0,0.0
MP-Net,scientific_impact,0.19941221237055137,fwci,,,0.0,0.0
MP-Net,scientific_impact,0.19941221237055137,citation_count,11,0.46855813362943827,0.42010770929155566,0.19684488418898993
MP-Net,scientific_impact,0.19941221237055137,star_count,0,0.0,0.32315947255229943,0.0
MP-Net,scientific_impact,0.19941221237055137,fork_count,1,0.01,0.2567328181561449,0.0025673281815614493
MP-Net,scientific_impact,0.19941221237055137,altmetric_score,,,0.0,0.0
Panqc,compatibility,0.0,input_formats,,,0.0,0.0
Panqc,compatibility,0.0,output_formats,,,0.0,0.0
Panqc,compatibility,0.0,has_workflow_support,False,0.0,0.34142426786507973,0.0
Panqc,compatibility,0.0,has_distribution_support,False,0.0,0.6585757321349203,0.0
Panqc,fairness,1.0,license,,,0.0,0.0
Panqc,fairness,1.0,repository,,,0.0,0.0
Panqc,fairness,1.0,registry,,,0.0,0.0
Panqc,fairness,1.0,citation,,,0.0,0.0
Panqc,fairness,1.0,checklist,,,0.0,0.0
Panqc,fairness,1.0,publication_open_access,True,1.0,1.0,1.0
Panqc,maintainability,0.8837782463999999,nloc_per_file,90.0,0.91,0.342201,0.31140291
Panqc,maintainability,0.8837782463999999,avg_ccn,2.63,0.8188888888888889,0.324063,0.26537159
Panqc,maintainability,0.8837782463999999,duplicate_rate,8.01,0.9198999999999999,0.333736,0.30700374639999994
Panqc,sustainability,0.3271097452348399,avg_issue_close_time_days,0.0046875,0.9999479166666667,0.199091,0.19908063067708334
Panqc,sustainability,0.3271097452348399,num_open_issues,1,0.995,0.127273,0.126636635
Panqc,sustainability,0.3271097452348399,days_since_last_commit,224,0.0,0.114545,0.0
Panqc,sustainability,0.3271097452348399,inverse_simpson_index,1.1094091903719914,0.005758378440631125,0.241818,0.0013924795577565374
Panqc,sustainability,0.3271097452348399,has_releases,False,0.0,0.149091,0.0
Panqc,sustainability,0.3271097452348399,has_contribution_guidelines,False,0.0,0.168182,0.0
Panqc,security,0.0,default_branch_protected,False,0.0,0.47669736382597355,0.0
Panqc,security,0.0,has_security_policy,False,0.0,0.2996011877543224,0.0
Panqc,security,0.0,gitignore_present,False,0.0,0.22370144841970407,0.0
Panqc,security,0.0,security_updates,,,0.0,0.0
Panqc,security,0.0,secret_scanning,,,0.0,0.0
Panqc,scientific_impact,0.22457844222496012,fwci,,,0.0,0.0
Panqc,scientific_impact,0.22457844222496012,citation_count,6,0.3669240563744024,0.42010770929155566,0.1541476248074158
Panqc,scientific_impact,0.22457844222496012,star_count,21,0.21,0.32315947255229943,0.06786348923598287
